sat,fel,SNU,avg_d_mbps,edad,remoto,ingresos,estudios,capital
3,4,1,28.821289,23,0,1,1,1
4,12,1,28.821289,34,1,3,7,1
4,12,1,28.821289,18,0,1,7,1
4,11,1,28.821289,34,0,8,13,1
4,12,1,28.821289,27,1,7,14,0
4,8,1,28.821289,22,1,1,7,0
4,11,1,28.821289,35,1,1,13,0
4,13,1,28.821289,20,0,2,10,0
2,9,1,28.821289,57,1,6,13,0
1,9,0,28.821289,35,0,2,5,0
4,9,1,28.821289,38,0,1,7,0
3,10,1,28.821289,27,0,5,13,0
4,13,0,28.821289,39,0,3,7,0
1,6,0,28.821289,66,0,2,1,1
4,11,1,28.821289,21,0,6,3,1
4,11,1,28.821289,26,1,2,7,1
4,10,1,28.821289,35,0,4,1,1
3,8,1,28.821289,30,0,2,7,1
4,10,0,28.821289,24,0,3,1,1
4,6,1,28.821289,34,0,1,7,1
4,6,0,28.821289,51,0,1,7,1
3,10,1,28.821289,34,0,5,7,1
3,6,1,28.821289,25,0,1,5,1
4,9,1,28.821289,29,0,3,13,1
3,11,1,28.821289,25,0,7,10,1
4,11,1,28.821289,20,1,3,14,1
4,14,1,28.821289,20,0,1,7,1
3,6,0,28.821289,48,1,2,7,1
4,9,0,28.821289,46,1,1,4,1
4,7,0,28.821289,63,1,1,7,1
4,10,1,28.821289,19,0,7,13,1
4,8,1,28.821289,58,0,1,1,1
3,10,1,28.821289,26,0,1,1,1
4,10,0,28.821289,21,0,1,5,1
4,13,1,28.821289,18,1,1,13,1
4,13,1,28.821289,22,0,1,7,1
2,9,0,28.821289,57,0,3,7,1
4,13,1,28.821289,19,0,2,13,1
4,12,1,28.821289,37,0,1,14,0
3,10,1,28.821289,50,0,5,7,0
1,4,1,28.821289,26,0,9,1,0
4,8,1,28.821289,21,0,1,15,0
3,11,1,28.821289,28,0,1,7,0
4,13,0,28.821289,61,0,4,4,0
4,6,1,28.821289,39,0,9,1,0
3,8,0,28.821289,72,0,8,1,0
4,13,1,28.821289,21,0,1,4,0
4,13,0,28.821289,52,0,2,7,0
3,13,1,28.821289,46,0,1,7,0
3,7,1,28.821289,24,0,1,12,0
4,11,1,28.821289,27,0,4,13,0
3,12,1,28.821289,27,1,4,7,0
2,13,1,28.821289,20,0,4,7,1
4,8,1,28.821289,21,0,1,7,1
2,13,1,28.821289,30,0,1,7,1
4,9,1,28.821289,40,0,8,13,1
1,8,0,28.821289,19,1,9,13,1
2,7,0,28.821289,62,0,1,3,1
1,9,1,28.821289,46,0,3,1,1
4,9,1,28.821289,24,1,1,11,1
2,7,1,28.821289,21,0,1,13,1
3,11,0,28.821289,61,1,5,7,1
3,14,1,28.821289,26,0,2,7,1
2,10,1,28.821289,32,0,2,13,1
2,8,0,28.821289,57,0,4,4,1
3,8,1,28.821289,28,0,1,7,1
4,12,1,28.821289,42,0,1,7,1
3,11,1,28.821289,55,1,5,1,1
2,11,1,28.821289,55,1,2,13,1
3,9,1,28.821289,40,0,1,7,1
4,10,1,28.821289,40,0,2,7,1
2,8,1,28.821289,33,0,2,7,1
1,5,1,28.821289,31,0,4,13,1
1,5,1,28.821289,21,1,4,11,1
2,12,0,28.821289,53,0,2,1,1
4,9,0,28.821289,62,0,6,13,1
3,11,1,28.821289,41,0,2,4,1
4,11,1,28.821289,65,1,3,7,1
4,11,1,28.821289,18,1,4,7,1
4,5,1,28.821289,45,0,1,7,1
4,13,1,28.821289,18,0,1,10,1
4,13,0,28.821289,65,0,5,5,1
4,10,1,28.821289,26,1,5,13,1
1,11,1,28.821289,33,1,10,7,1
4,8,1,28.821289,25,1,5,10,1
3,9,1,28.821289,31,0,6,13,1
3,9,1,28.821289,28,0,5,13,1
2,6,1,28.821289,38,0,1,5,1
4,8,1,28.821289,20,1,6,15,1
4,12,1,28.821289,26,0,2,7,1
4,11,1,28.821289,58,0,7,14,1
4,12,1,28.821289,24,0,2,13,1
4,10,0,28.821289,24,0,1,7,1
4,14,1,28.821289,30,1,6,14,1
4,10,1,28.821289,39,0,6,15,1
4,11,1,28.821289,23,0,5,15,1
1,9,1,28.821289,38,0,5,7,1
4,8,1,28.821289,49,0,3,7,1
3,12,1,28.821289,35,1,6,13,1
3,10,1,28.821289,34,0,6,7,1
4,12,0,28.821289,43,0,6,7,1
1,7,1,28.821289,43,0,2,4,1
4,12,1,28.821289,18,0,1,8,1
2,10,0,28.821289,40,0,2,7,1
1,2,1,28.821289,51,0,1,1,1
3,10,1,28.821289,27,0,4,7,1
4,13,1,28.821289,32,0,6,14,1
2,10,1,28.821289,57,0,1,7,1
3,9,0,28.821289,60,1,6,7,1
2,6,1,28.821289,27,1,1,13,1
4,7,1,28.821289,18,0,1,7,1
4,9,1,28.821289,40,0,6,14,1
3,10,1,28.821289,59,0,4,7,1
4,11,1,28.821289,48,0,5,10,1
4,9,0,28.821289,73,0,1,7,1
4,12,1,28.821289,46,0,7,7,1
3,9,1,28.821289,69,0,1,7,1
2,10,0,28.821289,39,0,1,6,1
4,10,1,28.821289,18,0,1,11,1
2,10,1,28.821289,32,0,2,7,1
4,10,1,28.821289,30,0,1,13,1
1,6,1,28.821289,55,0,1,13,1
4,12,1,28.821289,23,1,6,13,1
4,13,1,28.821289,62,0,1,1,1
2,10,1,28.821289,22,0,1,7,1
3,14,1,28.821289,28,0,2,9,1
4,11,0,28.821289,77,0,1,15,1
4,11,1,28.821289,29,0,7,7,1
2,5,1,28.821289,32,0,1,1,1
2,5,0,28.821289,63,0,1,1,1
4,15,1,28.821289,19,0,2,5,1
3,11,1,28.821289,18,1,1,10,1
2,7,1,28.821289,26,0,8,7,1
3,11,1,28.821289,26,0,2,7,1
4,12,1,28.821289,44,0,1,7,1
3,10,1,28.821289,21,1,7,13,1
4,10,1,28.821289,21,0,1,7,1
2,6,1,28.821289,58,0,3,13,1
4,13,1,28.821289,43,1,9,13,1
4,6,1,28.821289,34,0,1,7,1
4,12,1,28.821289,28,0,6,7,1
2,7,1,28.821289,32,0,1,7,1
4,12,1,28.821289,32,0,1,1,1
2,9,1,28.821289,19,0,4,12,1
3,12,1,28.821289,25,0,8,13,1
4,8,1,28.821289,26,1,5,7,1
3,8,1,28.821289,22,0,3,1,1
4,11,1,28.821289,52,1,3,1,1
4,6,1,28.821289,33,0,1,13,1
4,9,0,28.821289,26,1,3,1,1
4,7,0,28.821289,26,0,3,1,1
1,7,1,28.821289,43,0,1,7,1
4,12,1,28.821289,24,0,3,7,1
3,12,0,28.821289,58,0,2,7,1
4,11,1,28.821289,40,1,9,13,1
4,9,1,28.821289,70,0,5,1,1
3,6,1,28.821289,41,1,5,13,1
4,11,1,28.821289,19,0,2,14,1
2,5,1,28.821289,54,0,1,10,1
4,9,1,28.821289,48,1,6,15,1
2,6,0,28.821289,51,0,1,7,1
4,12,1,28.821289,21,0,3,6,1
3,12,0,28.821289,33,0,1,1,1
4,10,1,28.821289,20,0,7,10,1
4,10,1,28.821289,21,0,1,7,1
4,13,1,28.821289,40,0,1,7,1
3,9,1,28.821289,56,0,4,13,1
4,14,1,28.821289,20,1,6,7,1
4,10,1,28.821289,70,0,2,1,1
4,8,1,28.821289,27,0,6,7,1
2,9,1,28.821289,42,0,2,7,1
3,10,1,28.821289,21,1,1,7,1
3,7,1,28.821289,21,0,1,7,1
4,11,1,28.821289,25,0,1,14,1
3,12,0,28.821289,43,0,4,14,1
4,7,1,28.821289,21,1,7,7,1
3,12,0,28.821289,54,0,4,1,1
4,14,1,28.821289,28,0,1,13,1
1,3,0,28.821289,60,0,1,4,1
4,11,1,28.821289,25,1,8,13,1
4,6,1,28.821289,37,0,5,7,1
4,11,1,28.821289,27,1,5,7,1
4,9,1,28.821289,59,0,2,7,1
4,9,1,28.821289,18,0,1,7,1
3,8,0,28.821289,51,1,1,7,1
4,6,1,28.821289,24,0,4,7,1
3,9,1,28.821289,31,0,6,7,1
4,9,1,28.821289,45,0,5,14,1
3,9,1,28.821289,30,0,3,7,1
1,9,1,28.821289,18,0,5,8,1
2,7,1,28.821289,25,0,2,13,1
1,3,1,28.821289,67,1,1,10,1
4,14,1,28.821289,19,0,1,13,1
3,10,1,28.821289,45,0,5,5,1
2,11,1,28.821289,25,0,5,11,1
3,8,1,28.821289,19,0,6,14,1
4,8,1,28.821289,21,0,9,12,1
3,7,1,28.821289,38,1,4,15,1
3,8,1,28.821289,20,0,3,10,1
4,11,0,28.821289,25,0,1,7,1
4,13,1,28.821289,34,1,6,7,1
4,12,0,28.821289,88,0,6,1,1
4,12,1,28.821289,48,0,1,7,1
3,10,1,28.821289,40,1,8,7,1
4,7,1,28.821289,25,0,3,7,1
4,11,1,28.821289,36,0,1,7,1
4,7,1,28.821289,25,1,2,12,1
2,6,1,28.821289,44,1,6,7,1
4,9,1,28.821289,40,0,1,7,1
2,8,0,28.821289,57,0,1,3,1
3,5,1,28.821289,48,0,1,4,1
3,13,1,28.821289,23,0,6,7,1
4,10,1,28.821289,49,1,7,13,0
3,11,1,28.821289,41,0,1,13,0
4,11,1,28.821289,58,0,3,6,0
4,11,1,28.821289,30,1,1,9,0
4,10,1,28.821289,32,0,6,9,0
3,8,0,28.821289,50,1,6,7,0
3,9,1,28.821289,20,0,9,13,0
4,10,1,28.821289,24,0,5,1,0
4,13,0,28.821289,63,0,6,1,0
4,9,1,28.821289,25,0,4,7,0
4,12,1,28.821289,25,0,6,7,0
3,11,1,28.821289,26,0,6,7,0
4,11,1,28.821289,50,0,4,7,0
4,12,1,28.821289,38,0,3,13,0
3,11,0,28.821289,61,0,6,1,0
3,8,1,28.821289,30,1,10,9,0
4,12,1,28.821289,24,0,4,7,0
2,6,1,28.821289,38,1,8,13,0
4,11,1,28.821289,24,0,1,7,0
3,8,1,28.821289,30,1,1,7,0
4,14,0,28.821289,51,0,1,1,0
4,12,1,28.821289,18,0,3,10,0
4,9,1,28.821289,21,0,2,14,0
4,11,1,28.821289,19,1,2,14,0
4,8,1,28.821289,34,0,1,7,0
4,11,0,28.821289,59,1,1,4,0
3,10,1,28.821289,32,0,1,15,0
4,12,1,28.821289,18,1,6,11,0
2,7,1,28.821289,23,0,6,14,0
4,13,0,28.821289,49,0,4,7,0
4,10,0,28.821289,61,1,2,10,0
3,9,0,28.821289,49,0,1,10,0
3,11,1,28.821289,68,1,1,15,0
2,8,1,28.821289,19,1,3,12,0
3,7,0,28.821289,23,0,1,13,0
4,13,0,28.821289,42,0,1,4,0
1,4,0,28.821289,35,0,1,7,0
3,10,1,28.821289,21,1,1,12,0
4,12,1,28.821289,22,0,1,1,0
4,8,0,28.821289,45,0,1,7,0
1,5,0,28.821289,24,0,1,7,0
3,8,0,28.821289,77,0,1,3,0
3,7,0,28.821289,49,1,1,1,0
3,11,1,28.821289,40,0,1,7,0
2,9,1,28.821289,55,0,1,3,0
4,12,0,28.821289,44,0,1,1,0
4,12,1,28.821289,19,0,6,1,0
3,10,1,28.821289,31,0,1,1,0
2,8,1,28.821289,22,0,1,14,0
3,10,0,28.821289,63,1,1,3,0
4,11,1,28.821289,19,1,1,13,0
4,14,1,28.821289,20,0,3,11,0
4,10,0,28.821289,51,1,2,4,0
3,8,1,28.821289,37,0,3,14,0
4,10,1,28.821289,47,1,1,7,0
4,11,1,28.821289,25,0,4,13,0
2,10,1,28.821289,61,0,1,1,0
4,15,1,28.821289,64,0,1,7,0
4,12,0,28.821289,35,0,7,7,0
3,12,0,28.821289,42,0,4,4,0
4,9,1,28.821289,61,0,5,7,0
4,9,1,28.821289,40,1,5,7,0
2,4,1,28.821289,48,0,1,13,0
2,8,0,28.821289,53,1,2,4,0
4,10,1,28.821289,28,0,5,13,0
4,13,1,28.821289,32,0,1,9,0
3,7,1,28.821289,31,0,1,10,0
2,5,0,28.821289,25,0,1,7,0
4,9,1,28.821289,27,0,1,7,0
3,8,1,28.821289,29,0,1,7,0
2,10,0,28.821289,25,0,1,7,0
4,9,1,28.821289,35,0,3,4,0
3,8,0,28.821289,83,1,1,1,0
3,7,1,28.821289,43,0,8,7,0
4,8,0,28.821289,70,1,1,7,0
3,7,1,28.821289,44,1,5,13,0
4,7,0,28.821289,73,0,1,4,0
4,12,0,28.821289,32,0,1,7,0
4,14,0,28.821289,47,0,3,1,0
4,11,0,28.821289,20,1,5,1,0
4,12,0,28.821289,38,0,1,1,0
4,9,1,28.821289,18,1,1,7,0
4,6,1,28.821289,40,1,1,13,0
1,5,1,28.821289,47,0,2,3,0
3,10,0,28.821289,27,0,2,7,0
2,8,1,28.821289,37,1,2,4,0
4,8,1,28.821289,34,0,1,7,0
3,10,1,28.821289,24,0,1,13,0
3,12,1,28.821289,20,0,1,7,0
2,9,1,28.821289,53,1,1,3,0
4,10,1,28.821289,30,0,2,7,0
1,9,1,28.821289,25,0,9,1,0
4,12,0,28.821289,24,0,1,7,0
3,12,0,28.821289,67,1,7,5,0
4,9,1,28.821289,40,0,4,7,0
1,6,0,28.821289,29,0,2,1,0
3,12,1,28.821289,26,0,1,7,0
3,7,1,28.821289,58,0,7,13,0
4,13,1,28.821289,55,0,6,7,0
3,11,1,28.821289,35,0,1,13,0
4,14,1,28.821289,47,0,6,7,0
3,9,1,28.821289,21,0,1,7,0
3,13,1,28.821289,35,0,5,3,0
4,10,1,28.821289,22,0,2,13,0
4,8,1,28.821289,43,1,7,15,0
4,10,1,28.821289,29,0,2,7,0
2,7,1,28.821289,22,1,2,13,0
4,10,1,28.821289,41,0,6,12,0
4,10,1,28.821289,55,0,2,10,0
4,7,1,28.821289,27,1,5,10,0
4,10,1,28.821289,22,0,8,7,0
2,6,0,28.821289,47,1,1,7,0
4,14,1,28.821289,18,0,5,1,0
3,10,0,28.821289,24,0,1,4,0
4,9,1,28.821289,33,0,1,7,0
4,14,1,28.821289,25,0,2,7,0
2,7,0,28.821289,66,0,2,7,0
4,14,1,28.821289,18,0,6,12,0
3,11,1,28.821289,51,1,6,7,0
4,10,0,28.821289,35,0,1,1,0
4,10,1,28.821289,27,0,4,13,0
4,12,0,28.821289,65,0,3,1,0
4,10,0,28.821289,55,0,6,7,1
3,11,0,28.821289,33,1,3,7,1
2,4,1,28.821289,39,0,4,12,1
3,6,1,28.821289,27,0,10,14,1
3,9,0,28.821289,70,0,7,1,1
4,7,0,28.821289,57,0,7,1,1
2,8,1,28.821289,29,1,1,7,1
2,12,1,28.821289,44,0,3,1,1
4,12,0,28.821289,31,1,2,4,1
3,8,1,28.821289,25,0,8,10,1
4,11,1,28.821289,24,0,5,13,1
4,14,1,28.821289,39,1,5,12,1
4,11,1,28.821289,20,0,7,13,1
4,12,1,28.821289,34,0,2,10,1
4,12,1,28.821289,39,0,1,7,1
4,9,1,28.821289,38,1,1,13,1
3,10,1,28.821289,38,0,1,7,0
3,8,1,28.821289,77,0,2,1,0
4,15,1,28.821289,24,1,5,6,0
2,6,1,28.821289,27,0,5,5,0
4,13,1,28.821289,35,0,1,7,0
4,8,1,28.821289,45,0,4,7,0
3,5,1,28.821289,44,0,4,1,0
4,14,1,28.821289,27,1,5,14,0
2,6,1,28.821289,30,0,1,7,0
3,4,0,28.821289,44,0,1,7,0
3,8,1,28.821289,34,1,2,10,0
3,9,1,28.821289,19,1,6,7,0
3,7,1,28.821289,23,1,1,7,0
3,5,1,28.821289,27,0,1,7,0
4,11,1,28.821289,18,0,6,7,0
3,9,1,28.821289,21,0,4,7,0
1,8,0,28.821289,63,0,1,4,0
3,4,0,28.821289,61,0,1,1,0
3,12,0,28.821289,58,0,5,1,0
4,8,0,28.821289,62,0,1,7,0
4,7,0,28.821289,19,0,1,7,0
2,9,0,28.821289,61,0,1,7,0
1,6,1,28.821289,51,0,5,1,0
4,9,1,28.821289,55,0,2,10,0
3,9,1,28.821289,35,0,5,7,0
4,10,1,28.821289,18,1,8,7,0
2,7,0,28.821289,51,0,1,7,0
4,11,1,28.821289,22,0,1,13,0
4,9,1,28.821289,26,0,7,13,0
2,9,1,28.821289,66,0,4,7,0
4,8,1,28.821289,20,1,1,12,0
3,10,1,28.821289,41,1,5,7,0
3,12,1,28.821289,25,0,1,7,0
3,8,1,28.821289,34,1,2,13,0
3,6,1,28.821289,33,0,1,7,0
3,9,0,28.821289,35,0,7,7,0
4,13,1,28.821289,21,0,2,6,0
3,12,0,28.821289,36,0,2,1,0
2,5,1,28.821289,32,0,1,7,0
4,15,1,28.821289,34,0,6,2,0
4,9,1,28.821289,22,0,4,7,0
2,10,1,28.821289,23,0,3,7,0
4,13,1,28.821289,69,0,3,7,0
3,6,1,28.821289,31,1,5,13,0
2,8,1,28.821289,21,0,2,11,0
3,11,1,28.821289,42,0,1,7,0
3,8,1,28.821289,18,1,1,6,0
4,12,1,28.821289,19,0,2,7,0
2,6,0,28.821289,57,0,1,5,0
4,5,1,28.821289,60,0,1,7,0
3,9,1,28.821289,25,1,5,15,0
3,13,1,28.821289,45,0,2,7,0
3,10,0,28.821289,52,1,1,1,0
4,9,0,28.821289,37,0,5,6,0
4,7,0,28.821289,59,0,1,1,0
3,9,0,28.821289,72,0,1,1,0
4,12,1,28.821289,23,0,3,7,0
4,12,1,28.821289,22,0,1,6,0
4,9,1,28.821289,26,0,1,4,0
3,11,1,28.821289,28,0,2,7,0
4,11,1,28.821289,35,0,1,10,0
2,8,0,28.821289,40,0,6,1,0
2,8,0,28.821289,70,0,2,1,0
4,7,1,28.821289,27,1,3,13,0
4,13,1,28.821289,37,0,1,7,0
3,10,1,28.821289,23,0,9,7,0
2,8,1,28.821289,19,1,1,10,1
2,8,1,28.821289,40,1,2,15,1
4,13,0,28.821289,36,0,1,7,1
2,7,0,28.821289,82,1,6,1,1
3,10,0,28.821289,61,0,2,1,1
4,10,1,28.821289,57,0,4,4,1
4,12,1,28.821289,32,0,8,7,1
3,11,1,28.821289,49,0,2,1,1
3,9,0,28.821289,29,0,2,7,0
2,8,1,28.821289,39,0,2,7,0
4,12,1,28.821289,62,0,1,1,0
3,11,0,28.821289,37,0,1,2,0
2,10,1,28.821289,18,1,3,10,0
4,9,0,28.821289,29,0,1,7,0
1,11,0,28.821289,74,0,1,1,0
4,12,1,28.821289,30,0,5,10,0
4,8,1,28.821289,34,1,4,7,0
3,12,1,28.821289,22,0,3,10,0
3,12,0,28.821289,25,0,1,1,0
2,8,1,28.821289,23,0,3,7,0
3,11,0,28.821289,35,0,1,1,0
3,10,1,28.821289,69,0,6,1,0
1,5,0,28.821289,68,0,1,1,0
2,6,0,28.821289,34,1,1,7,0
1,7,0,28.821289,28,0,1,1,0
3,10,0,28.821289,28,0,5,4,0
4,14,1,28.821289,18,0,5,7,0
4,9,1,28.821289,20,1,6,7,0
4,13,1,28.821289,32,0,1,7,0
3,15,0,28.821289,61,0,2,1,0
3,8,0,28.821289,62,0,6,4,0
4,6,0,28.821289,40,0,5,4,0
3,10,1,28.821289,46,0,1,7,0
2,8,1,28.821289,18,0,1,7,0
4,8,1,28.821289,23,0,9,7,0
3,9,0,28.821289,50,0,1,1,0
4,10,0,28.821289,37,1,1,2,0
4,10,1,28.821289,35,0,1,7,0
3,9,1,28.821289,22,1,1,7,0
4,10,1,28.821289,25,0,5,7,0
4,12,1,28.821289,30,0,1,7,0
4,11,1,28.821289,18,0,1,4,0
3,10,1,28.821289,33,1,1,11,1
3,11,0,28.821289,77,1,4,10,1
3,12,0,28.821289,78,0,1,4,1
3,10,1,28.821289,46,1,4,12,1
2,9,1,28.821289,38,1,6,14,1
3,11,1,28.821289,30,0,3,12,1
3,8,1,28.821289,39,0,1,15,1
3,10,1,28.821289,40,1,4,15,1
3,11,1,59.389648,68,0,4,12,1
3,9,0,59.389648,50,1,2,15,1
3,9,1,59.389648,51,0,5,7,1
3,10,1,59.389648,31,0,4,17,1
3,9,1,59.389648,61,0,1,13,1
4,10,1,59.389648,34,1,3,16,1
4,13,1,59.389648,63,0,5,15,1
1,6,1,55.236328,37,1,2,11,1
2,8,1,55.236328,44,1,2,15,1
4,13,1,55.236328,58,0,1,10,1
4,15,1,55.236328,20,1,3,11,1
3,8,1,55.236328,19,1,2,13,1
3,12,1,55.236328,25,1,3,13,1
3,10,1,55.236328,31,0,4,14,1
3,10,0,55.236328,68,0,1,2,1
3,11,1,55.236328,23,0,3,12,1
3,12,1,28.821289,34,1,2,12,1
4,13,1,28.821289,38,1,4,15,1
3,12,0,28.821289,60,0,1,17,1
3,11,1,28.821289,20,0,2,8,1
4,14,1,28.821289,46,0,9,17,1
4,11,1,28.821289,60,1,1,13,1
2,8,1,28.821289,62,0,1,13,1
3,13,0,28.821289,78,0,4,4,1
4,10,1,28.821289,47,0,3,15,1
4,13,1,28.821289,24,0,3,15,1
4,9,1,28.821289,22,1,6,15,1
4,13,1,28.821289,62,1,5,15,1
4,11,1,28.821289,59,0,4,13,1
4,13,1,28.821289,51,1,3,15,1
3,10,0,28.821289,64,0,2,13,1
3,12,1,28.821289,36,1,3,15,1
4,10,1,28.821289,35,0,4,13,1
4,10,0,28.821289,68,0,2,11,1
3,11,1,28.821289,24,1,6,15,1
3,10,1,28.821289,37,0,4,1,1
3,8,1,30.175781,50,0,3,13,1
3,7,1,30.175781,65,1,1,10,1
3,11,1,30.175781,24,1,2,14,1
3,10,1,30.175781,46,0,4,13,1
4,13,1,30.175781,53,0,2,10,1
2,8,1,30.175781,40,0,3,14,1
4,14,1,30.175781,48,1,1,14,1
4,12,1,30.175781,46,1,1,14,1
4,18,1,30.175781,20,0,5,14,1
3,12,1,30.175781,55,1,2,13,1
4,11,1,30.175781,20,0,5,14,1
3,10,1,30.175781,55,0,1,13,1
3,7,0,30.175781,54,0,2,10,1
4,11,1,30.175781,27,0,5,13,1
3,10,1,30.175781,29,1,1,14,1
3,10,1,28.821289,54,1,1,7,1
4,13,1,28.821289,27,1,3,13,1
3,9,1,28.821289,26,0,2,10,1
2,9,0,28.821289,63,0,1,3,1
3,10,0,28.821289,73,0,5,7,1
2,4,1,28.821289,60,1,3,10,1
3,7,0,28.821289,65,1,2,7,1
3,9,1,28.821289,18,0,1,13,1
3,9,0,28.821289,60,1,1,6,1
4,10,1,28.821289,25,1,3,12,1
4,10,1,28.821289,43,1,2,13,1
3,14,1,28.821289,52,1,1,16,1
3,10,0,28.821289,82,1,1,4,1
4,17,1,28.821289,54,1,4,15,1
3,14,0,28.821289,56,0,2,13,1
2,4,1,28.821289,45,0,1,1,1
3,8,1,28.821289,52,0,4,9,1
4,10,1,28.821289,24,1,3,13,1
3,10,1,44.116211,19,0,2,12,1
2,10,1,44.116211,42,0,3,12,1
3,9,0,44.116211,53,0,4,12,1
3,11,1,44.116211,53,1,3,11,1
3,12,1,44.116211,21,0,3,10,1
2,9,1,44.116211,68,0,1,11,1
3,16,1,44.116211,18,0,3,13,1
3,11,1,44.116211,44,0,4,17,1
4,13,1,28.821289,42,1,2,13,0
4,11,1,28.821289,34,0,4,15,0
4,12,1,28.821289,18,0,1,12,0
3,10,1,28.821289,47,0,1,7,0
3,7,0,28.821289,62,0,1,10,0
4,13,1,28.821289,50,1,1,15,0
4,11,1,28.821289,34,0,2,13,0
4,12,1,28.821289,24,1,2,13,0
4,13,1,28.821289,41,1,1,10,0
2,12,1,28.821289,33,0,2,10,0
2,9,1,28.821289,18,1,4,10,0
3,8,1,28.821289,25,0,1,14,0
4,11,1,28.821289,25,1,2,13,0
3,9,1,28.821289,35,0,2,10,0
3,8,1,28.821289,37,0,2,17,0
3,8,1,28.821289,20,0,1,10,1
4,13,1,28.821289,34,1,3,13,1
4,11,1,28.821289,29,1,2,10,1
4,12,1,28.821289,31,0,1,11,1
3,12,1,28.821289,30,0,2,10,1
4,7,1,28.821289,62,0,3,10,1
4,10,1,28.821289,20,0,2,10,1
3,10,1,28.821289,24,0,4,13,1
3,9,1,37.041016,58,1,1,10,1
4,12,1,37.041016,33,0,1,9,1
4,11,1,37.041016,57,1,1,10,1
4,11,1,37.041016,26,0,1,13,1
4,12,1,37.041016,56,0,1,7,1
4,15,1,37.041016,32,1,1,15,1
3,14,0,28.821289,53,0,1,8,1
3,12,1,28.821289,32,1,3,15,1
4,14,1,28.821289,19,1,1,11,1
4,10,0,28.821289,49,1,2,12,1
4,17,0,28.821289,77,0,1,7,1
4,10,1,28.821289,55,0,3,13,1
3,11,1,28.821289,22,1,1,14,1
4,7,1,28.821289,43,1,1,10,1
2,6,0,28.821289,70,0,1,7,0
4,11,1,28.821289,30,1,1,10,0
3,9,1,28.821289,22,1,2,13,0
3,10,1,28.821289,28,0,1,10,0
3,10,0,28.821289,58,0,1,7,0
4,11,0,28.821289,37,0,1,7,0
3,10,0,28.821289,53,0,1,8,0
4,11,1,28.821289,30,0,1,1,0
3,10,0,28.821289,48,0,1,9,0
4,14,0,28.821289,78,1,2,7,0
4,15,1,28.821289,32,1,7,15,0
4,15,0,28.821289,78,1,1,7,0
4,11,0,28.821289,81,0,2,4,0
3,10,1,28.821289,56,0,1,10,0
4,14,1,28.821289,56,0,1,13,0
2,11,1,28.821289,37,0,1,9,0
3,13,1,28.821289,26,0,1,10,0
4,10,1,28.821289,51,0,1,7,0
3,10,1,28.821289,23,0,1,13,0
3,14,1,29.820313,37,1,1,11,0
3,10,1,29.820313,36,1,3,10,0
4,14,1,29.820313,33,1,2,11,0
4,14,1,29.820313,40,0,4,7,0
4,13,0,29.820313,46,0,4,10,0
3,12,1,29.820313,56,1,3,10,0
3,11,1,28.821289,42,1,3,13,1
4,10,1,28.821289,54,1,2,14,1
2,6,0,28.821289,75,0,1,7,1
4,10,0,28.821289,77,0,1,7,1
4,9,1,28.821289,23,1,2,13,1
3,10,1,28.821289,34,1,1,10,1
3,8,1,28.821289,25,1,4,13,1
4,9,1,28.821289,71,0,2,1,1
3,12,1,28.821289,23,1,6,13,1
4,10,0,28.821289,88,0,1,1,1
4,10,1,28.821289,25,1,2,11,1
4,10,1,28.821289,42,0,3,15,1
4,8,1,28.821289,67,1,3,15,1
4,8,0,28.821289,70,1,3,7,1
2,8,1,28.821289,68,0,3,7,1
2,8,1,28.821289,30,0,1,15,1
3,8,0,28.821289,58,1,2,3,1
3,7,1,28.821289,48,1,3,11,1
3,12,1,23.719727,25,1,1,13,1
3,12,1,23.719727,45,1,4,14,1
3,10,1,23.719727,27,0,1,13,1
4,14,1,23.719727,63,0,5,14,1
3,9,1,23.719727,50,0,2,10,1
3,8,1,23.719727,34,0,7,13,1
3,11,1,23.719727,42,0,6,15,1
4,9,1,28.821289,47,0,2,11,1
3,10,1,28.821289,48,1,1,11,1
3,7,1,28.821289,19,0,2,13,1
2,4,1,28.821289,40,0,2,11,1
3,8,1,28.821289,28,0,2,11,1
3,12,1,28.821289,39,1,1,13,1
3,7,1,28.821289,35,0,2,13,1
3,11,1,28.821289,55,1,2,8,1
4,9,1,28.821289,35,0,1,13,1
4,14,1,51.712891,29,1,2,13,1
4,18,1,51.712891,32,0,3,10,1
2,7,1,51.712891,55,0,5,13,1
4,12,1,51.712891,41,1,1,10,1
4,14,1,51.712891,68,1,3,13,1
3,10,1,51.712891,20,1,3,14,1
3,6,1,51.712891,33,0,4,13,1
4,15,1,28.821289,21,1,1,14,1
3,11,1,28.821289,44,0,4,14,1
3,9,1,28.821289,23,1,4,15,1
3,7,1,28.821289,46,1,2,15,1
4,15,1,28.821289,19,1,1,14,1
4,14,1,28.821289,19,0,3,13,1
4,14,1,28.821289,46,0,2,13,1
4,8,1,28.821289,34,0,2,9,0
3,8,1,28.821289,21,1,1,13,0
2,10,1,28.821289,22,0,1,12,0
2,8,1,28.821289,32,0,2,10,0
4,14,1,28.821289,37,0,1,9,0
3,9,1,28.821289,45,1,1,7,0
4,14,0,28.821289,61,0,1,7,0
4,10,1,28.821289,60,0,1,10,0
4,12,1,28.821289,47,0,2,8,0
3,11,1,28.821289,48,0,1,8,0
3,7,0,6.8603516,34,0,2,7,0
